targetName,score,date,S_score,title,isTarget,L_score,content
,58,2016-12-13 23:14:40,0,[請益] 關於SAR指標,0,0,"
請問版上有版友在研究SAR指標的嗎?

SAR的全名是Stop And Reverse，是利用在K線圖上，以紅色和綠色的圓點，
提供投資人作多及放空的參考，與MACD指標有點類似。

依據這個指標，理論上手上可以一直持有多單或空單(當然是輪流，而不是同時)，
然後就照著指標顯示的多空訊號進行操作，簡單來說，就是不斷的做「紅買綠賣」
的動作。

SAR指標可以設定的參數有兩個，分別為「期間」與「加速因子」，
原始軟體內建的設定值好像是(4，0.02)，不過可以自行更改參數。

我曾經選擇了幾檔個股，分別利用幾個不同的參數值進行回測，
同時也分別針對「週線」、「日線」、「60分K線」進行回測，

發現回測出的績效不太固定，對不同週期的不同個股，似乎也沒有一個參數設定
能得到最佳的操作績效。

而且我不會寫程式，只能用土法煉鋼，一檔一檔對著電腦螢幕找數值，
然後自己key入Excel表做統計，這工作我足足做了快兩個禮拜，
每天都做兩三個小時，眼睛真的都快脫窗了…

後來我將回測的績效結果與利用MACD指標操作的績效作比較，一樣是紅買綠賣，
有時兩者互有好壞，沒有一定。

尤其遇到趨勢不明顯，也就是盤整盤的時候，SAR指標時常多空反覆出現，雜訊過多，
如果照著操作，只有被雙巴的份，甚至今天出現紅色的買進訊號，明天馬上變成綠色的
賣出訊號，如此反覆…

不過關於這點，SAR指標的設計者王爾德(J.Welles WilderJr．)有說，
唯有趨勢非常明確時，才適合採用SAR指標。問題是…我怎麼知道現在行情是要玩真的
還是假的啊? @@a

所以為此，王爾德好像又設計出DMI指標，為的就是可以方便抓出趨勢明顯的大波段，
不過，我自己觀察的結果是，趨勢有時候也是慢慢形成的，但是如果沒在大波段的
一開始就買進，有時等抱到出現賣出訊號時，都不見得會賺錢，甚至只賺到一點點…

因此想向版友們請教看看，有沒有人也研究過這個指標的，
有和我不同的心得感想嗎? 希望能聽聽看您的分享，謝謝啦~~~

--
"
,24,2016-12-14 16:18:36,0,Re: [新聞] 陽明海運大虧　財務未爆彈恐全民買單,0,0,"
看起來正在加速趕底
(講趕底有點不對 因為做個平台不代表不會破 )
要是明天直接一個開低跳空
恐慌也都爆出來  短線空方力道就宣洩完畢
聽說減資一半  9月高點直接減半  看來價格也差不多4塊

那是否就此落底  還是彈一彈有繼續破底
這種長線的就給有花時間研究基本面與對內備有了解的人分析了

但覺得海運谷底想做長期投資的
為何不選長榮呢  相比體質好很多
真的見底也是長榮漲比較多吧
這是比較不解的地方
選股是越爛越值得買?
台積電貴的不買  要買多頭年還腰斬再腰斬的爛股
蠻奇怪的思考邏輯
不找多頭趨勢的 硬要砂礫找珍珠  把投資搞得很辛苦

然後再來說 台股真爛股票都不漲  9000肯定站不久啦  空死他


--
"
,91,2016-12-14 15:57:25,0,[新聞] 看準FED升息 台股上看萬點,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 "
,6,2016-12-14 15:52:05,0,[新聞] 微星拚電競 CES秀新品,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[新聞]分類發文規範，未依規範發文將受處份。
2.連結過長請善用 "
,37,2016-12-15 07:02:51,0,[新聞] 冷氣團來襲，網家旗下露天拍賣電暖器交,0,0,"
冷氣團來襲，網家旗下露天拍賣電暖器交易量暴增3倍，電暖毯買氣增7成


1.原文連結(超過一行或過長必須縮網址)：

"
,78,2016-12-15 04:47:05,0,[新聞] 美國聯準會升息1碼 預期明年升息3次,0,0,"


1.原文連結(超過一行或過長必須縮網址)：
"
,21,2016-12-15 04:17:14,0,[請益] 遇到直銷股推銷,0,0,"
-------------------------------------------------------------------------
1.發文前請先詳閱[請益]分類發文規範，未依規範發文將受處份。
2.若提及股號股名，且屬未來性的預測或分析有推薦意圖，
  請寫到 [標的] 分類，否則將以板規4-1砍文處份。
----------------------------按ctrl+y可刪除以上內容。---------------------

小弟前几天接到 IPO直銷股的電話

傻傻地答應購買

結果傳身份証正反面給對方

且對方已經辦好股票過戶 到我名字的戶頭
(証卷公司是他找的，所以也是他刻的印章)

但重點是我還沒付他錢



剛剛google了一下，發現這種的都有問題

想請問一下 我還來得及取消嗎？

如果死不付錢，IPO股票 會不會有違約交割的問題


因為有人說 IPO股票 不會違約交割

我猜應該是對方先代墊 如果我沒付錢 他們只要把股票賣掉就好
(戶頭是他們申請的，印章也是他們刻的)


遇到這種事 只能說自己不夠小心

--
"
,41,2016-12-14 23:42:07,0,[請益] 大家都怎麼紀錄自己領了多少股利,0,0,"
最近在結算年底損益，發現股利這個項目好像券商的程式沒有提供紀錄，請問大家都是怎
麼統計自己的股利利得的，發放時自己紀錄?

那如果超大戶或持股總類多樣的，不就眼花撩亂……

還是其實有提供，只是我眼殘XD

--
"
,48,2016-12-15 16:29:11,0,Re: [新聞] 陽明海運大虧　財務未爆彈恐全民買單,0,0,"
"
,16,2016-12-15 16:17:03,0,[請益] 三竹App登不進去？,0,0,"
用來用去還是三竹的app最習慣
但是最近都登不進去
有人知道為什麼嗎？
"
,60,2016-12-15 15:11:57,0,Re: [新聞] 調降綜所稅率45%？財政部：還未定案,0,0,"
分離課稅又不見得是好事
高所得者對其分離課稅是好事
低所得者分離課稅如果稅率定20%
根本不划算

稅改的精神應該是高所得者給予分離課稅管道
低所得者給予更高的免稅額，並且級距

現在的問題不單單是減稅而已
減稅你政府財政赤字要能夠在減稅後
薄利多銷(營收做大，稅率降低但稅收增加)
另外政府財政赤字還要降低
依我看難喔～
現在重點觀察還是""""政府的財政狀況""""

稅改因為川普是世界顯學
我是蠻意外現在政府竟然有意做這塊
跟米國有synchronization的味道

但這塊做到壞掉的話
未來留下來的債務大餅更大
台灣沒什麼本錢再把債務搞大了
勞保那洞超大，把退休金砍到剩下一半也是減緩爆炸時間而已
跟延長退休年限意思一樣

根本的問題還是在於幾個
1.股市的報酬能否提供退休基金好的績效
2.退休基金的操作是否有人謀不臧
3.人口自然出生率或社會增加率是否上升
4.繳交的保險金額與未來可領回的比率是否恰當

簡單來說以上這四個就是目前國家財政爆炸的原因
再加上第五個政府支出膨脹驚人
過去政府都使用最低標導致很多營造廠掛掉
現在想要改最有利標
呵呵，這裡面又很多操作空間，但控制出來的品質與成本如何監管？
才不會造成公共工程又一直造成財政赤字

但這些問題最基本的問題還是在股市
因為假設台灣股市未來十多年都持續現在這種樣子
一堆基金會加速死亡
特別是利率正常化以後，台灣的科技廠
很多都會GG
總不能全靠金融股吧

科技廠GG後，接著換很多建商GG
依照目前推估出來美國的合理利率目標在4%左右
台灣一定要比美國高，不然股市崩得更快
明年第二季如果彭淮南沒升息
大量的資金將會外流台灣，因為沒米國香
到時候米國的股市都崩完了
差不多值得進場了
連我也會想去米國買股票了

只能說現在的經濟重點全放在央行了
物價已經噴成這樣
如果央行升息太慢
屆時通膨失控，台灣明年GG就算在央行頭上就對了

我認為台股的行情最多就走到封關前
封關後利率正常化下，股市至少要崩盤一千點以上
台股將會在8500點以下尋求底部
屆時會是明年不錯的買點

首選還是金融 保險 油價概念 原物料 零售(剔除類股票債券商品EX:超商) 內需概念
之前講過了 首選 潤泰全 次選國泰金 散戶首選 新光金

以上三檔明年未來主流
不要懷疑
明年從頭到尾就漲這三隻
明年底看錯歡迎打臉

但開始主升段前，會有一段利率正常化的修正，就看大盤修正完以後
有沒有不錯的買點，或是這三隻有沒有辦法擋住大盤兇猛的跌勢

總之，現在的大盤

絕對是""高點""，千萬不要現在買股票，把年終獎金存起來
買點會出現在明年的2-3月左右，密切觀察陸股的底部
特別是中小板破頸線以後，底部會由中小板先打起來
中小板打出漂亮的底部，順勢抄抵台股
你就會明年過一個爽年

不用鳥蔡蔡在衝三小了
她難過他的，你爽你的，不礙事不礙事

呼口號

冷血投資看台股，退休金不用靠政府
冷血投資看台股，退休金不用靠政府
冷血投資看台股，退休金不用靠政府



"
,912,2016-12-16 14:00:00,0,[閒聊] 2016/12/16 盤後閒聊,0,0,"
"
,2,2016-12-16 12:28:40,0,Re: [新聞] 台化訴願週五將辯論 環團醞釀撒冥紙抗議,0,0,"
"
,26,2016-12-16 12:05:37,0,[新聞] 台化訴願週五將辯論 環團醞釀撒冥紙抗議,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,36,2016-12-16 09:46:46,0,[其他] Uber成立人工智慧實驗室 搶攻無人駕駛,0,0,"
Uber成立人工智慧實驗室 搶攻無人駕駛

"
,21,2016-12-17 08:42:19,0,Re: [其他] FED利率決策模擬遊戲-你是否適合當FED主席,0,0,"
老實說我對於5%自然失業率和2%通膨政策目標有疑慮很久了

如果說一個經濟體可以維持低於5%的失業率 然後通膨低於2% 這樣不好嗎
譬如說失業率低於2% 然後通膨0.5%

在沒有通膨的危險下 繼續降低失業率 讓多一些人就業 到底有什麼不好
還是這些 5%失業率和2%通膨 只是讓經濟學家數學模型能完美運作的假設
如果是這樣的話  且不本末倒置!?


"
,38,2016-12-17 06:35:06,0,[新聞] 歐巴馬：不改變現狀 台灣不會宣布獨立,0,0,"

1.原文連結(超過一行或過長必須縮網址)：

"
,62,2016-12-17 06:17:54,0,[新聞] 南海起爭端 中國軍艦扣留美海軍無人潛航,0,0,"

1.原文連結(超過一行或過長必須縮網址)：
"
,27,2016-12-16 23:48:28,0,FED 利率決策模擬遊戲-你是否適合當FED主席,0,0,"
剛在某財經節目看到的, 覺得好玩, 連結如下
"
,77,2016-12-16 22:47:09,0,[新聞] 淨值2元買回？興航否認傳言,0,0,"
1.原文連結(超過一行或過長必須縮網址)：
"
,33,2016-12-17 21:57:22,0,Re: [標的] 2412 中華電,1,33,"
"
,19,2016-12-17 20:57:11,0,Re: [標的] 2412 中華電,1,19,"
資料來源:NCC
"
,15,2016-12-17 19:51:29,0,Re: [新聞] 打臉遠航！債權銀行：興航重整暫不考慮,0,0,"
"
,26,2016-12-19 11:54:43,0,Re: [標的] 2520 冠德,1,26,"
"
,81,2016-12-19 11:54:20,0,[請益] 一帶一路的戰略意圖為何??,0,0,"


中國的一帶(經濟帶) 和一路(海上絲綢之路)

按照報章雜誌的說法是消耗中國國內過多的基礎建設產能

但我覺得更深一層意涵是透過連結一路上的所有國家

去確保從中東到中國東南沿海(廣東香港,上海,天津)的海上生命線的安全無虞

這我認為才是中國真正的戰略企圖所在

從這個角度去解讀一帶的話

一帶的戰略目的應該是強化中亞到中國的路上油管經過國家間的同盟關係?

中國習大大透過一帶去確保油管經過國家可以繁榮穩定

這樣中國的石油輸送就不會有隱憂

我覺得保護路上油管 和海上生命線才是一代一路真正的內涵所在

而不是消耗中國基礎建設的產能和沿岸國家的經貿連結

那些只是附屬品甚至講難聽點只是煙霧彈

有人也這麼覺得的嗎?

能否討論一下??

一帶一路應該改叫做

""一帶油輪 一路油管"" 就會非常清楚明瞭了





--
"
,17,2016-12-19 11:02:45,0,[其他] 特斯拉與三星攜手合作開發與製造自駕晶片,0,0,"
特斯拉與三星攜手合作開發與製造自駕晶片

"
,1081,2016-12-19 08:30:26,0,[閒聊] 2016/12/19 盤中閒聊,0,0,"
==============105/12/16 台股資訊重點整理，供股民做投資參考=============
"
,38,2016-12-19 21:04:25,0,[其他] 105年12月19日信用交易統計,0,0,"
105年12月19日信用交易統計

項目             買進        賣出     現金(券)償還    前日餘額     今日餘額

融資(交易單位)  235,996     233,270      6,637       8,689,994     8,686,083
融券(交易單位)  30,839      23,790       4,893       477,957       466,015
融資金額(仟元)  3,941,618   3,685,252    118,256     131,763,201   131,901,311


"
,14,2016-12-19 20:48:30,0,Re: [請益] 認真討論: 該不該停損? 最好的停損方式?,0,0,"

1. 控制持股比例，多種果樹(分散投資)，不必停損，不用照顧
2.  香港股神 曹仁超
當股價從高檔反轉下跌15%，或是公布業績後股價急跌20%以上時，代表上升方向已改變
就全部出場。


看起來似乎沒有偏向的意見

但至少應該都認為停損是必要的


不知道版上是否有版友能分享自己體驗過後覺得最不錯的停損方法

幫助版友投資長久長青?




"
,4,2016-12-19 20:48:00,0,[新聞] 國海證券爆假章門、恐拖累20機構，陸債市,0,0,"

1.原文連結(超過一行或過長必須縮網址)：
"
,12,2016-12-19 20:42:12,0,[心得] VBA如何修改網址下載財務報表,0,0,"

    VBA如何修改網址下載財務報表

    網誌圖文版：

    "
,18,2016-12-20 15:09:17,0,[新聞] 成人交友網站Ashley Madison支付160萬美,0,0,"

1.原文連結(超過一行或過長必須縮網址)：
"
,42,2016-12-20 14:46:08,0,[其他] 105年12月20日三大法人買賣金額統計表,0,0,"
"
,235,2016-12-20 14:24:51,0,[公告] aswave 遭板主砍文兩篇 警告一次,0,0,"
"
,999,2016-12-20 14:00:00,0,[閒聊] 2016/12/20 盤後閒聊,0,0,"
"
,15,2016-12-20 22:14:02,0,[新聞] 新品盡出，正文明年業績大爆發,0,0,"

1.原文連結(超過一行或過長必須縮網址)：


"
,2,2016-12-20 22:10:57,0,Re: [標的] 2311日月光,1,2,"

"
,65,2016-12-21 10:03:14,0,[請益] 所有金融風暴 使用QE負利率就能度過危機,0,0,"
2008雷曼倒閉

大量QE 負利率    才可以把道瓊推向20000點新高

如果AIG倒閉(那時聽說倒閉的話   9成機率進入大蕭條)

是不是也可以用QE負利率    挽回頹勢

會不會現在美股還再3500點徘徊

--
"
,20,2016-12-21 09:50:37,0,[新聞] 燃料電池廠 沾蘋果光,0,0,"



1.原文連結(超過一行或過長必須縮網址)：

"
,7,2016-12-21 09:30:49,0,[其他] 在人工智慧研究領域 美國與中國領先各國,0,0,"
在人工智慧研究領域 美國與中國領先各國

"
,85,2016-12-21 21:24:54,0,[請益] 買ETF並不是最佳的選擇 ?,0,0,"


想跟各位討論一個觀念


目前有一派認為買ETF其實並不是最佳的選擇,最佳的方式是組自己的ETF

核心概念如下


傳統ETF的缺點

1.成分有一半爛的
2.踩到地雷拿不掉

自己組ET,
聽好公司,俗買貴賣,績效才會最好
明星高中考上台大的比例最高



請問各位認同這種觀念與操作嗎?


(最佳投資方式其實不是買台灣50)



附上詳細介紹
出自洪瑞泰:

多數投資人無法打敗大盤， 連基金經理人也一樣，
所以有人主張倒不如去買ETF(指數型基金)。
我不認同這種看法：

1. ETF仍包含了一些不好的公司，
這些壞公司若單獨挑出來必定乏人問津，
為何包進ETF反而買單呢 ?
就像蒼蠅沒人敢吃，
包進包子會覺得好吃嗎 ?

有人說：「買ETF不會踩地雷股」，
過去100多年，道瓊指數成份股早就換過幾輪了，
怎麼沒有地雷股。
而且ETF的地雷股都要等到跌翻掉了，
才會被指數編制機構換下來，
不如自己選股，一見苗頭不對可以立即換股。


2. 買ETF還不如買台塑
從2001年到2009年買台塑的績效高於大盤4倍，
看到4倍的差距，同學還不驚醒嗎 ?
還只是拿台塑來比而已，
這檔大家以為的大牛股，不會漲的股票。


3. 選ETF比選股更難
ETF也有上百支，如何選 ?
又如何決定買賣點 ?
多半是看當時流行什麼就買什麼ETF，
以致於往往被套在高檔。
前幾年很多人趨之若鶩搶購礦業基金，
到現在仍賠掉7成。

4. 買ETF只是第二好的選擇，
對於不會選股的人不失為一種辦法，
不過，最好的選擇還是自己選股，
自己組一個ETF，裡頭都是最好的公司。
選股其實很簡單，
高ROE、配得出現金、產業地位不變、股價便宜就可以。

5. 除非無法選股，才勉強買ETF。
例如，看好印尼市場卻無從去挑個股時，才退而求其次。











買ETF並不是最佳的選擇 ?


--
"
